image_path,crop_type,N,P,K,temperature,humidity,ph,rainfall,before_temp,after_temp,thermal_delta,health_status,green_ratio,efficiency_score,deficiency
../datasets/selected_plant_images\pepper\pepper_healthy_e57adc99-0329-4dd4-96b7-0bb087c020cb___JR_HL 8706.JPG,pigeonpeas,35,71,17,29.89286629,66.35375127,6.931924962999999,198.1403003,30.87,29.04,-1.83,healthy,0.43142139668367346,69.26,K_deficient
../datasets/selected_plant_images\pepper\pepper_healthy_e57adc99-0329-4dd4-96b7-0bb087c020cb___JR_HL 8706.JPG,pigeonpeas,37,73,21,29.50304807,63.46513414,5.560224582999999,189.5208915,30.4,27.94,-2.45,healthy,0.43142139668367346,82.21,K_deficient
../datasets/selected_plant_images\pepper\pepper_healthy_e57adc99-0329-4dd4-96b7-0bb087c020cb___JR_HL 8706.JPG,pigeonpeas,28,59,22,30.90607799,52.79913039,7.05181629,170.99198280000005,31.69,29.91,-1.78,healthy,0.43142139668367346,71.64,K_deficient
../datasets/selected_plant_images\pepper\pepper_healthy_e57adc99-0329-4dd4-96b7-0bb087c020cb___JR_HL 8706.JPG,pigeonpeas,33,73,23,29.23540524,59.38967583,5.985792703,103.3301803,29.06,27.37,-1.69,healthy,0.43142139668367346,70.08,K_deficient
../datasets/selected_plant_images\pepper\pepper_healthy_e57adc99-0329-4dd4-96b7-0bb087c020cb___JR_HL 8706.JPG,pigeonpeas,10,79,18,21.0643684,55.46985938,5.624731337999999,184.6226709,21.11,19.37,-1.74,healthy,0.43142139668367346,63.58,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_06ac6596-8d65-46dd-a343-a2209f3480e4___RS_Early.B 6921.JPG,kidneybeans,26,80,18,19.32509638,23.3334788,5.581021521,104.7783947,19.58,22.08,2.5,stressed,0.005600286989795918,40.02,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_06ac6596-8d65-46dd-a343-a2209f3480e4___RS_Early.B 6921.JPG,kidneybeans,29,68,23,24.1638445,19.27907819,5.82738029,116.7324324,23.45,25.86,2.41,stressed,0.005600286989795918,44.52,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_06ac6596-8d65-46dd-a343-a2209f3480e4___RS_Early.B 6921.JPG,kidneybeans,14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,18.74,20.76,2.02,stressed,0.005600286989795918,40.11,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_06ac6596-8d65-46dd-a343-a2209f3480e4___RS_Early.B 6921.JPG,kidneybeans,25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,16.98,19.64,2.66,stressed,0.005600286989795918,43.9,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_06ac6596-8d65-46dd-a343-a2209f3480e4___RS_Early.B 6921.JPG,kidneybeans,17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,23.74,25.78,2.04,stressed,0.005600286989795918,40.52,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_0f223bbc-d2b4-4d58-8314-359d92d0102b___RS_Early.B 8052.JPG,kidneybeans,34,66,17,18.81097271,21.27833035,5.889614577000001,125.084915,18.91,19.85,0.94,stressed,0.5733219068877551,52.2,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_0f223bbc-d2b4-4d58-8314-359d92d0102b___RS_Early.B 8052.JPG,kidneybeans,11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,23.62,24.9,1.29,stressed,0.5733219068877551,39.03,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_0f223bbc-d2b4-4d58-8314-359d92d0102b___RS_Early.B 8052.JPG,kidneybeans,17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,20.09,20.98,0.88,stressed,0.5733219068877551,49.81,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_0f223bbc-d2b4-4d58-8314-359d92d0102b___RS_Early.B 8052.JPG,kidneybeans,40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,19.08,20.06,0.99,stressed,0.5733219068877551,51.33,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_0f223bbc-d2b4-4d58-8314-359d92d0102b___RS_Early.B 8052.JPG,kidneybeans,5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,19.09,20.83,1.74,stressed,0.5733219068877551,39.94,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,kidneybeans,17,77,24,20.76952209,18.93146941,5.568456899,109.0193712,21.22,22.62,1.39,stressed,0.40182557397959184,40.79,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,kidneybeans,17,64,17,21.02213209,24.93896255,5.662699104,124.6118471,20.24,21.74,1.5,stressed,0.40182557397959184,41.81,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,kidneybeans,26,65,22,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,18.06,19.29,1.23,stressed,0.40182557397959184,44.42,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,kidneybeans,11,71,24,21.14011423,22.7182355,5.6066203460000015,141.6056722,21.89,23.5,1.61,stressed,0.40182557397959184,41.12,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_2bc972a0-789f-4e60-9882-2f16fc363dfc___RS_Early.B 7234.JPG,kidneybeans,22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,18.68,20.12,1.44,stressed,0.40182557397959184,41.84,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_4a06db68-bed1-4ae6-80ba-e9df70fa6f7b___RS_Early.B 8657.JPG,kidneybeans,11,61,21,18.62328774,23.02410338,5.532100554,135.33780330000002,18.52,19.65,1.13,stressed,0.4723373724489796,42.54,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_4a06db68-bed1-4ae6-80ba-e9df70fa6f7b___RS_Early.B 8657.JPG,kidneybeans,17,59,17,18.416700100000003,23.42829938,5.689858133,132.9801054,19.39,21.01,1.62,stressed,0.4723373724489796,42.48,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_4a06db68-bed1-4ae6-80ba-e9df70fa6f7b___RS_Early.B 8657.JPG,kidneybeans,31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,22.2,24.05,1.85,stressed,0.4723373724489796,42.94,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_4a06db68-bed1-4ae6-80ba-e9df70fa6f7b___RS_Early.B 8657.JPG,kidneybeans,25,60,22,21.63149148,21.17919701,5.887263027,134.3649948,21.36,23.19,1.82,stressed,0.4723373724489796,45.37,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_4a06db68-bed1-4ae6-80ba-e9df70fa6f7b___RS_Early.B 8657.JPG,kidneybeans,32,68,19,24.62835037,18.18325169,5.514234138,149.7441028,25.16,26.45,1.29,stressed,0.4723373724489796,43.96,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B 7119.JPG,kidneybeans,37,64,22,17.48189735,18.8251973,5.954665349,121.9401369,16.86,18.92,2.06,stressed,0.4027822066326531,46.48,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B 7119.JPG,kidneybeans,34,59,18,23.38002569,21.98879437,5.744117663,87.66898664,24.29,25.92,1.63,stressed,0.4027822066326531,45.58,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B 7119.JPG,kidneybeans,27,80,15,19.07096165,21.21092266,5.7883869510000014,86.21917578,18.47,20.63,2.16,stressed,0.4027822066326531,39.39,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B 7119.JPG,kidneybeans,30,63,16,23.60506572,21.90539577,5.5259045260000015,100.5978728,22.94,24.64,1.7,stressed,0.4027822066326531,43.93,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_a01521f0-27be-4688-9d28-07d09ef80920___RS_Early.B 7119.JPG,kidneybeans,9,80,19,21.80619564,18.57086554,5.945465949,125.0972687,22.75,24.39,1.64,stressed,0.4027822066326531,37.46,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_b39bbf50-eae1-49ca-bd12-e776e3680d8b___RS_Early.B 6775.JPG,kidneybeans,6,77,25,20.61162204,24.36314135,5.792744849,69.63833855,20.38,22.58,2.19,stressed,0.10660475127551021,39.22,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_b39bbf50-eae1-49ca-bd12-e776e3680d8b___RS_Early.B 6775.JPG,kidneybeans,14,67,22,23.82576704,24.75485098,5.624690247999999,84.64143632,24.1,26.23,2.13,stressed,0.10660475127551021,41.98,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_b39bbf50-eae1-49ca-bd12-e776e3680d8b___RS_Early.B 6775.JPG,kidneybeans,32,57,18,15.53834801,23.75560241,5.695422862999999,107.3850593,14.9,17.52,2.62,stressed,0.10660475127551021,44.8,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_b39bbf50-eae1-49ca-bd12-e776e3680d8b___RS_Early.B 6775.JPG,kidneybeans,25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,17.38,19.52,2.14,stressed,0.10660475127551021,43.9,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_b39bbf50-eae1-49ca-bd12-e776e3680d8b___RS_Early.B 6775.JPG,kidneybeans,14,67,22,23.82576704,24.75485098,5.624690247999999,84.64143632,23.97,26.26,2.29,stressed,0.10660475127551021,41.98,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B 7881.JPG,kidneybeans,40,73,20,21.59343016,20.31871249,5.811314232000001,61.13872036,20.78,22.35,1.57,stressed,0.3145328443877551,44.44,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B 7881.JPG,kidneybeans,27,56,20,19.25975367,20.51346956,5.542690119,94.9533526,19.91,21.58,1.67,stressed,0.3145328443877551,44.28,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B 7881.JPG,kidneybeans,37,65,16,22.8352024,18.97267518,5.683548308,63.59276673,23.76,25.93,2.18,stressed,0.3145328443877551,44.66,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B 7881.JPG,kidneybeans,12,63,17,18.358923,19.37703396,5.717143397,138.414764,19.27,20.95,1.68,stressed,0.3145328443877551,41.2,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_b4021eae-d195-400a-b7b7-9888367f5f2f___RS_Early.B 7881.JPG,kidneybeans,40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,18.19,19.82,1.63,stressed,0.3145328443877551,43.33,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_cd025ad0-9486-4ee6-b545-c9040dc4e1c7___RS_Early.B 8821.JPG,kidneybeans,5,65,16,21.32776028,18.48522915,5.866744372,109.1013261,20.62,22.34,1.71,stressed,0.5055404974489796,39.32,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_cd025ad0-9486-4ee6-b545-c9040dc4e1c7___RS_Early.B 8821.JPG,kidneybeans,25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,17.17,18.2,1.03,stressed,0.5055404974489796,43.9,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_cd025ad0-9486-4ee6-b545-c9040dc4e1c7___RS_Early.B 8821.JPG,kidneybeans,34,60,23,20.12574053,24.96969858,5.659254981,100.0497183,19.34,20.51,1.18,stressed,0.5055404974489796,47.13,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_cd025ad0-9486-4ee6-b545-c9040dc4e1c7___RS_Early.B 8821.JPG,kidneybeans,13,60,25,17.13692774,20.59541693,5.68597166,128.256862,17.83,18.93,1.1,stressed,0.5055404974489796,44.17,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_cd025ad0-9486-4ee6-b545-c9040dc4e1c7___RS_Early.B 8821.JPG,kidneybeans,30,63,16,23.60506572,21.90539577,5.5259045260000015,100.5978728,23.98,25.19,1.22,stressed,0.5055404974489796,43.93,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_d32f991e-d1da-44a3-b3e0-2f99cc038900___RS_Early.B 6994.JPG,kidneybeans,31,75,18,15.46789263,21.43780702,5.824208308999999,88.88796102,15.65,17.81,2.16,stressed,0.29239078443877553,41.97,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_d32f991e-d1da-44a3-b3e0-2f99cc038900___RS_Early.B 6994.JPG,kidneybeans,18,79,20,20.27514686,23.2353604,5.877347515,139.7521543,19.48,21.26,1.78,stressed,0.29239078443877553,39.44,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_d32f991e-d1da-44a3-b3e0-2f99cc038900___RS_Early.B 6994.JPG,kidneybeans,0,65,15,23.46168338,23.22197648,5.645435626,95.84253438,22.94,24.53,1.59,stressed,0.29239078443877553,38.22,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_d32f991e-d1da-44a3-b3e0-2f99cc038900___RS_Early.B 6994.JPG,kidneybeans,12,61,19,19.33162606,24.13995025,5.655726817000001,68.51253427,18.83,21.21,2.38,stressed,0.29239078443877553,42.18,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_d32f991e-d1da-44a3-b3e0-2f99cc038900___RS_Early.B 6994.JPG,kidneybeans,31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,23.12,25.0,1.87,stressed,0.29239078443877553,42.94,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_d8a8d6e5-d82d-4f7c-aac5-183e85549d9b___RS_Early.B 7799.JPG,kidneybeans,31,79,25,23.18864385,22.3104551,5.902033406,63.38208822,23.11,24.63,1.52,stressed,0.5019730548469388,42.94,K_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_d8a8d6e5-d82d-4f7c-aac5-183e85549d9b___RS_Early.B 7799.JPG,kidneybeans,12,78,23,16.06522754,18.72479695,5.99812453,88.06638775,16.64,18.39,1.74,stressed,0.5019730548469388,39.47,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_d8a8d6e5-d82d-4f7c-aac5-183e85549d9b___RS_Early.B 7799.JPG,kidneybeans,5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,19.22,20.49,1.27,stressed,0.5019730548469388,39.94,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_d8a8d6e5-d82d-4f7c-aac5-183e85549d9b___RS_Early.B 7799.JPG,kidneybeans,5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,19.38,21.03,1.66,stressed,0.5019730548469388,39.94,N_deficient
../datasets/selected_plant_images\potato\potato_Early_blight_d8a8d6e5-d82d-4f7c-aac5-183e85549d9b___RS_Early.B 7799.JPG,kidneybeans,8,72,17,20.57341244,19.7520218,5.711439256,87.87869161,20.86,22.27,1.41,stressed,0.5019730548469388,38.53,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_1f9870b3-899e-46fb-98c9-cfc2ce92895b___RS_HL 1816.JPG,kidneybeans,1,62,23,15.43546065,18.37477907,5.607808432000001,139.0302034,15.94,13.72,-2.22,healthy,0.5311902104591837,79.19,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_1f9870b3-899e-46fb-98c9-cfc2ce92895b___RS_HL 1816.JPG,kidneybeans,5,59,15,18.87492997,20.18238348,5.97229163,134.1811718,18.85,16.08,-2.77,healthy,0.5311902104591837,77.94,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_1f9870b3-899e-46fb-98c9-cfc2ce92895b___RS_HL 1816.JPG,kidneybeans,3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,24.99,22.44,-2.55,healthy,0.5311902104591837,76.72,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_1f9870b3-899e-46fb-98c9-cfc2ce92895b___RS_HL 1816.JPG,kidneybeans,26,65,22,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,16.9,14.74,-2.15,healthy,0.5311902104591837,82.42,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_1f9870b3-899e-46fb-98c9-cfc2ce92895b___RS_HL 1816.JPG,kidneybeans,32,57,18,15.53834801,23.75560241,5.695422862999999,107.3850593,16.4,13.9,-2.5,healthy,0.5311902104591837,82.8,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL 1943.JPG,kidneybeans,18,74,15,24.9035819,22.27512704,5.70836603,146.4727237,25.75,23.28,-2.46,healthy,0.5099848533163265,77.22,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL 1943.JPG,kidneybeans,25,57,19,17.15432954,19.87070659,5.566522896,87.99669731,16.75,14.29,-2.46,healthy,0.5099848533163265,81.9,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL 1943.JPG,kidneybeans,3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,24.62,22.59,-2.03,healthy,0.5099848533163265,76.72,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL 1943.JPG,kidneybeans,23,62,19,16.51783455,20.4555596,5.609435127999999,98.77794225,16.34,13.96,-2.37,healthy,0.5099848533163265,81.79,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_46b2555a-c0a6-48c2-af13-0816e147e4de___RS_HL 1943.JPG,kidneybeans,27,56,22,19.91853092,20.70099804,5.833010957999999,108.6434544,19.77,17.09,-2.68,healthy,0.5099848533163265,82.81,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.JPG,kidneybeans,0,55,22,22.98666928,20.57940608,5.916779289,143.85849380000005,23.03,20.87,-2.16,healthy,0.43771922831632654,78.09,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.JPG,kidneybeans,11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,20.14,17.65,-2.49,healthy,0.43771922831632654,77.26,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.JPG,kidneybeans,23,62,19,16.51783455,20.4555596,5.609435127999999,98.77794225,16.78,14.67,-2.11,healthy,0.43771922831632654,81.79,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.JPG,kidneybeans,1,62,23,15.43546065,18.37477907,5.607808432000001,139.0302034,16.34,14.32,-2.02,healthy,0.43771922831632654,79.19,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_52dd2fdd-6966-450c-a42b-ee14428d4271___RS_HL 1955.JPG,kidneybeans,10,55,23,21.18853178,19.63438599,5.728233081,137.1948633,21.95,19.95,-2.0,healthy,0.43771922831632654,68.02,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_5e19b1f4-fd65-4c4d-bcd2-18c8c519eddb___RS_HL 1965.JPG,kidneybeans,27,72,23,19.92889503,21.79992115,5.961934481,64.02640797,20.62,18.78,-1.84,healthy,0.45958227040816324,69.3,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_5e19b1f4-fd65-4c4d-bcd2-18c8c519eddb___RS_HL 1965.JPG,kidneybeans,17,77,23,24.51324787,20.81527638,5.670062975,64.19497947,24.41,21.92,-2.49,healthy,0.45958227040816324,78.52,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_5e19b1f4-fd65-4c4d-bcd2-18c8c519eddb___RS_HL 1965.JPG,kidneybeans,17,57,21,19.88394011,20.31564139,5.789214288999999,60.91974792,19.92,18.18,-1.74,healthy,0.45958227040816324,69.1,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_5e19b1f4-fd65-4c4d-bcd2-18c8c519eddb___RS_HL 1965.JPG,kidneybeans,11,78,22,23.89756791,22.74378977,5.940546818,112.6616435,24.12,21.51,-2.61,healthy,0.45958227040816324,77.03,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_5e19b1f4-fd65-4c4d-bcd2-18c8c519eddb___RS_HL 1965.JPG,kidneybeans,22,71,17,18.15300153,19.38602098,5.509295379,107.6907964,18.65,16.12,-2.53,healthy,0.45958227040816324,79.09,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG,kidneybeans,11,71,17,19.9191786,21.47324158,5.74644777,82.68554379,20.29,17.54,-2.75,healthy,0.5538703762755102,77.26,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG,kidneybeans,14,67,15,19.56376468,24.67385131,5.690065688,139.2921004,19.24,17.21,-2.03,healthy,0.5538703762755102,78.11,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG,kidneybeans,22,70,19,18.23775702,21.07643273,5.515615023,69.44951585,19.15,16.64,-2.51,healthy,0.5538703762755102,79.84,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG,kidneybeans,27,59,22,21.81167649,23.20591245,5.794158503999999,130.0608093,21.5,18.81,-2.69,healthy,0.5538703762755102,83.48,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_8583c4ff-2d8b-4b6f-89a8-fcc98917ce9b___RS_HL 1961.JPG,kidneybeans,25,70,16,19.63474332,18.90705639,5.759237003,106.3598183,18.69,16.66,-2.03,healthy,0.5538703762755102,79.54,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409.JPG,kidneybeans,3,67,24,17.00067625,19.90790546,5.520880013999999,103.2926407,16.34,14.28,-2.06,healthy,0.4838368941326531,78.68,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409.JPG,kidneybeans,19,78,16,20.65375833,23.10538637,5.967533236,67.71768947,21.35,19.06,-2.3,healthy,0.4838368941326531,76.77,K_deficient
../datasets/selected_plant_images\potato\potato_healthy_a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409.JPG,kidneybeans,3,77,25,24.84906168,22.89464642,5.608165195,62.21292186,24.2,21.82,-2.38,healthy,0.4838368941326531,76.72,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409.JPG,kidneybeans,22,60,24,18.78226261,20.24768314,5.630664753,104.2570723,19.16,16.68,-2.49,healthy,0.4838368941326531,83.4,N_deficient
../datasets/selected_plant_images\potato\potato_healthy_a3ec91aa-8503-4711-a912-0d1427e25686___RS_HL 5409.JPG,kidneybeans,40,78,20,19.18572809,20.83398341,5.669236258,80.15293435,19.55,17.79,-1.76,healthy,0.4838368941326531,69.33,K_deficient
